provincia;poblacion;codigopostal;lat;lon
Alicante/Alacant;Gorga;3811;-0,35671735;38,71833445
Alicante/Alacant;Granja de Rocamora;3348;-0,89001674;38,15262779
Alicante/Alacant;el Castell de Guadalest;3517;-0,19735239;38,67694213
Alicante/Alacant;Guardamar del Segura;3140;-0,65477035;38,08988071
Alicante/Alacant;el Fondó de les Neus/Hondón de las Nieves;3688;-0,85486637;38,30855695
Alicante/Alacant;el Fondó de les Neus/Hondón de las Nieves;3689;-0,85486637;38,30855695
Alicante/Alacant;Hondón de los Frailes;3689;-0,92699487;38,27358559
Alicante/Alacant;Ibi;3440;-0,57466482;38,62745682
Alicante/Alacant;Jacarilla;3310;-0,86635637;38,06070041
Alicante/Alacant;Xaló;3727;-0,01192072;38,74069906
Alicante/Alacant;Jávea/Xàbia;3730;0,16340067;38,78925837
Alicante/Alacant;Jávea/Xàbia;3737;0,16340067;38,78925837
Alicante/Alacant;Jávea/Xàbia;3738;0,16340067;38,78925837
Alicante/Alacant;Jávea/Xàbia;3739;0,16340067;38,78925837
Alicante/Alacant;Jijona/Xixona;3100;-0,50791278;38,53902509
Alicante/Alacant;Lorcha/l'Orxa;3860;-0,31125116;38,84403413
Alicante/Alacant;Llíber;3729;0,006304;38,74347137
Alicante/Alacant;Millena;3812;-0,36337482;38,73087323
Alicante/Alacant;Monforte del Cid;3670;-0,72989187;38,37928097
Alicante/Alacant;Monforte del Cid;3679;-0,72989187;38,37928097
Alicante/Alacant;Monóvar/Monòver;3640;-0,83780533;38,43721579
Alicante/Alacant;Monóvar/Monòver;3649;-0,83780533;38,43721579
Alicante/Alacant;Mutxamel;3110;-0,44522331;38,41368396
Alicante/Alacant;Murla;3792;-0,08306874;38,75958883
Alicante/Alacant;Muro de Alcoy;3830;-0,4357044;38,77998192
Alicante/Alacant;Muro de Alcoy;3839;-0,4357044;38,77998192
Alicante/Alacant;Novelda;3660;-0,76539782;38,38606382
Alicante/Alacant;la Nucia;3530;-0,12289748;38,61761623
Alicante/Alacant;Ondara;3760;0,01764367;38,82692459
Alicante/Alacant;Onil;3430;-0,6740463;38,62952092
Alicante/Alacant;Orba;3790;-0,06371253;38,78039233
Alicante/Alacant;Orba;3791;-0,06371253;38,78039233
Alicante/Alacant;Orba;3792;-0,06371253;38,78039233
Alicante/Alacant;Orba;3795;-0,06371253;38,78039233
Alicante/Alacant;Orxeta;3579;-0,2618598;38,56400384
Alicante/Alacant;Orihuela;3189;-0,94664572;38,08574117
Alicante/Alacant;Orihuela;3191;-0,94664572;38,08574117
Alicante/Alacant;Orihuela;3192;-0,94664572;38,08574117
Alicante/Alacant;Orihuela;3300;-0,94664572;38,08574117
Alicante/Alacant;Orihuela;3310;-0,94664572;38,08574117
Alicante/Alacant;Orihuela;3311;-0,94664572;38,08574117
Alicante/Alacant;Orihuela;3312;-0,94664572;38,08574117
Alicante/Alacant;Orihuela;3313;-0,94664572;38,08574117
Alicante/Alacant;Orihuela;3314;-0,94664572;38,08574117
Alicante/Alacant;Orihuela;3315;-0,94664572;38,08574117
Alicante/Alacant;Orihuela;3316;-0,94664572;38,08574117
Alicante/Alacant;Orihuela;3369;-0,94664572;38,08574117
Alicante/Alacant;Orihuela;3689;-0,94664572;38,08574117
Alicante/Alacant;Parcent;3792;-0,06446788;38,74571695
Alicante/Alacant;Pedreguer;3750;0,03432468;38,7935383
Alicante/Alacant;Pego;3780;-0,11803172;38,84201714
Alicante/Alacant;Penàguila;3815;-0,35881625;38,67944195
Alicante/Alacant;Petrer;3610;-0,76953712;38,48480043
Alicante/Alacant;el Pinós/Pinoso;3650;-1,04195399;38,40441177
Alicante/Alacant;el Pinós/Pinoso;3657;-1,04195399;38,40441177
Alicante/Alacant;el Pinós/Pinoso;3658;-1,04195399;38,40441177
Alicante/Alacant;el Pinós/Pinoso;3659;-1,04195399;38,40441177
Alicante/Alacant;Planes;3828;-0,34478535;38,78583429
Alicante/Alacant;Polop;3520;-0,12654723;38,62255314
Alicante/Alacant;Rafal;3369;-0,84889051;38,10480713
Alicante/Alacant;el Ràfol d'Almúnia;3769;-0,05280018;38,82066727
Alicante/Alacant;Redován;3370;-0,90524865;38,1140353
Alicante/Alacant;Relleu;3578;-0,31086389;38,58727823
Alicante/Alacant;Rojales;3170;-0,7231866;38,08892037
Alicante/Alacant;la Romana;3669;-0,8960138;38,36742371
Alicante/Alacant;Sagra;3795;-0,06512199;38,81142807
Alicante/Alacant;Salinas;3409;-0,91278122;38,52006995
Alicante/Alacant;Salinas;3638;-0,91278122;38,52006995
Alicante/Alacant;Salinas;3658;-0,91278122;38,52006995
Alicante/Alacant;Sanet y Negrals;3769;-0,03373355;38,81916633
Alicante/Alacant;San Fulgencio;3177;-0,71879025;38,11222765
Alicante/Alacant;Sant Joan d'Alacant;3550;-0,43660694;38,40151192
Alicante/Alacant;San Miguel de Salinas;3193;-0,78930554;37,97713811
Alicante/Alacant;Santa Pola;3130;-0,55528061;38,1931155
Alicante/Alacant;San Vicente del Raspeig/Sant Vicent del Raspeig;3690;-0,52499072;38,39613348
Alicante/Alacant;Sax;3630;-0,81692328;38,53849557
Alicante/Alacant;Sella;3579;-0,27218087;38,60812245
Alicante/Alacant;Senija;3729;0,04175328;38,72826598
Alicante/Alacant;Tàrbena;3518;-0,1019394;38,69363337
Alicante/Alacant;Teulada;3724;0,10231946;38,72911733
Alicante/Alacant;Teulada;3725;0,10231946;38,72911733
Alicante/Alacant;Tibi;3109;-0,57799241;38,53125236
Alicante/Alacant;Tollos;3813;-0,27417974;38,75700785
Alicante/Alacant;Tormos;3795;-0,0723226;38,80205024
Alicante/Alacant;Torremanzanas/la Torre de les Maçanes;3108;-0,41885176;38,60676744
Alicante/Alacant;Torrevieja;3180;-0,68302608;37,97775873
Alicante/Alacant;Torrevieja;3181;-0,68302608;37,97775873
Alicante/Alacant;Torrevieja;3182;-0,68302608;37,97775873
Alicante/Alacant;Torrevieja;3183;-0,68302608;37,97775873
Alicante/Alacant;Torrevieja;3184;-0,68302608;37,97775873
Alicante/Alacant;Torrevieja;3185;-0,68302608;37,97775873
Alicante/Alacant;Torrevieja;3186;-0,68302608;37,97775873
Alicante/Alacant;Torrevieja;3188;-0,68302608;37,97775873
Alicante/Alacant;la Vall d'Alcalà;3788;-0,25201489;38,79456237
Alicante/Alacant;la Vall d'Ebo;3789;-0,15985139;38,80574426
Alicante/Alacant;Vall de Gallinera;3787;-0,22174105;38,82200923
Alicante/Alacant;Vall de Gallinera;3788;-0,22174105;38,82200923
Alicante/Alacant;la Vall de Laguar;3791;-0,10944662;38,77743427
Alicante/Alacant;el Verger;3770;0,01012098;38,84290338
Alicante/Alacant;Villajoyosa/la Vila Joiosa;3570;-0,2319288;38,50545611
Alicante/Alacant;Villena;3400;-0,86138343;38,62963811
Alicante/Alacant;Villena;3408;-0,86138343;38,62963811
Alicante/Alacant;Villena;3409;-0,86138343;38,62963811
Alicante/Alacant;Villena;3639;-0,86138343;38,62963811
Alicante/Alacant;els Poblets;3779;0,01680187;38,85116436
Alicante/Alacant;Pilar de la Horadada;3190;-0,79242783;37,86372554
Alicante/Alacant;Pilar de la Horadada;3191;-0,79242783;37,86372554
Alicante/Alacant;Los Montesinos;3187;-0,74364774;38,02749921
Alicante/Alacant;San Isidro;3349;-0,83836588;38,17123285
Almería;Abla;4510;-2,77953953;37,1412099
Almería;Abrucena;4520;-2,7974669;37,13218285
Almería;Abrucena;4533;-2,7974669;37,13218285
Almería;Adra;4770;-3,02330257;36,74868325
Almería;Adra;4778;-3,02330257;36,74868325
Almería;Adra;4779;-3,02330257;36,74868325
Almería;Albánchez;4857;-2,18135854;37,28686167
Almería;Albánchez;4858;-2,18135854;37,28686167
Almería;Alboloduy;4531;-2,62168571;37,03339629
Almería;Alboloduy;4558;-2,62168571;37,03339629
Almería;Albox;4600;-2,14799133;37,38850758
Almería;Albox;4692;-2,14799133;37,38850758
Almería;Albox;4800;-2,14799133;37,38850758
Almería;Albox;4812;-2,14799133;37,38850758
Almería;Albox;4813;-2,14799133;37,38850758
Almería;Albox;4814;-2,14799133;37,38850758
Almería;Alcolea;4480;-2,96066637;36,97361957
Almería;Alcolea;4768;-2,96066637;36,97361957
Almería;Alcóntar;4897;-2,59756879;37,33611796
Almería;Alcóntar;4898;-2,59756879;37,33611796
Almería;Alcudia de Monteagud;4276;-2,26678969;37,23587193
Almería;Alhabia;4567;-2,58702093;36,98991242
Almería;Alhama de Almería;4400;-2,56977648;36,95718281
Almería;Alicún;4409;-2,60215517;36,96671607
Almería;Almería;4001;-2,46413188;36,83892362
Almería;Almería;4002;-2,46413188;36,83892362
Almería;Almería;4003;-2,46413188;36,83892362
Almería;Almería;4004;-2,46413188;36,83892362
Almería;Almería;4005;-2,46413188;36,83892362
Almería;Almería;4006;-2,46413188;36,83892362
Almería;Almería;4007;-2,46413188;36,83892362
Almería;Almería;4008;-2,46413188;36,83892362
Almería;Almería;4009;-2,46413188;36,83892362
Almería;Almería;4120;-2,46413188;36,83892362
Almería;Almería;4130;-2,46413188;36,83892362
Almería;Almería;4131;-2,46413188;36,83892362
Almería;Almería;4150;-2,46413188;36,83892362
Almería;Almería;4160;-2,46413188;36,83892362
Almería;Almócita;4458;-2,78984397;37,00274251
Almería;Alsodux;4568;-2,59464638;37,00135999
Almería;Antas;4628;-1,91715315;37,24459175
Almería;Antas;4629;-1,91715315;37,24459175
Almería;Arboleas;4660;-2,0754646;37,35116011
Almería;Armuña de Almanzora;4888;-2,41135555;37,34982202
Almería;Bacares;4889;-2,45318749;37,26120059
Almería;Bayárcal;4479;-2,99562617;37,03018267
Almería;Bayárcal;4779;-2,99562617;37,03018267
Almería;Bayarque;4888;-2,43594364;37,33068864
Almería;Bédar;4288;-1,98182232;37,19030833
Almería;Bédar;4289;-1,98182232;37,19030833
Almería;Beires;4458;-2,79152516;37,01264326
Almería;Benahadux;4410;-2,45067345;36,92496886
Almería;Benitagla;4276;-2,23834784;37,23123941
Almería;Benizalón;4274;-2,24067815;37,21246044
Almería;Benizalón;4276;-2,24067815;37,21246044
Almería;Bentarique;4569;-2,61889692;36,98631438
Almería;Berja;4713;-2,94948207;36,84732147
Almería;Berja;4760;-2,94948207;36,84732147
Almería;Berja;4768;-2,94948207;36,84732147
Almería;Berja;4769;-2,94948207;36,84732147
Almería;Canjáyar;4450;-2,73944378;37,01006973
Almería;Cantoria;4815;-2,19324978;37,35219371
Almería;Cantoria;4850;-2,19324978;37,35219371
Almería;Cantoria;4858;-2,19324978;37,35219371
Almería;Carboneras;4140;-1,89349648;36,99742391
Almería;Carboneras;4149;-1,89349648;36,99742391
Almería;Castro de Filabres;4212;-2,43912676;37,18484936
Almería;Cóbdar;4859;-2,21001778;37,26157453
Almería;Cuevas del Almanzora;4610;-1,87991806;37,2967313
Almería;Cuevas del Almanzora;4616;-1,87991806;37,2967313
Almería;Cuevas del Almanzora;4617;-1,87991806;37,2967313
Almería;Cuevas del Almanzora;4618;-1,87991806;37,2967313
Almería;Cuevas del Almanzora;4619;-1,87991806;37,2967313
Almería;Cuevas del Almanzora;4647;-1,87991806;37,2967313
Almería;Cuevas del Almanzora;4648;-1,87991806;37,2967313
Almería;Chercos;4859;-2,26646383;37,25435736
Almería;Chirivel;4825;-2,26658541;37,59512473
Almería;Dalías;4750;-2,87111055;36,82078429
Almería;Enix;4729;-2,60175846;36,8769393
Almería;Felix;4728;-2,65861622;36,86898567
Almería;Fines;4869;-2,263629;37,35887254
Almería;Fiñana;4500;-2,84178852;37,17135438
Almería;Fondón;4460;-2,85918906;36,97993167
Almería;Fondón;4479;-2,85918906;36,97993167
Almería;Gádor;4560;-2,49279322;36,9530923
Almería;Los Gallardos;4280;-1,9417002;37,17027055
Almería;Los Gallardos;4288;-1,9417002;37,17027055
Almería;Los Gallardos;4289;-1,9417002;37,17027055
Almería;Garrucha;4630;-1,82347743;37,1797194
Almería;Gérgal;4549;-2,53905331;37,12083904
Almería;Gérgal;4550;-2,53905331;37,12083904
Almería;Gérgal;4558;-2,53905331;37,12083904
Almería;Gérgal;4559;-2,53905331;37,12083904
Almería;Huécija;4409;-2,60994487;36,96802203
Almería;Huércal de Almería;4230;-2,43599715;36,88406432
Almería;Huércal-Overa;4600;-1,943031;37,38937619
Almería;Huércal-Overa;4662;-1,943031;37,38937619
Almería;Huércal-Overa;4690;-1,943031;37,38937619
Almería;Huércal-Overa;4691;-1,943031;37,38937619
Almería;Huércal-Overa;4692;-1,943031;37,38937619
Almería;Huércal-Overa;4693;-1,943031;37,38937619
Almería;Huércal-Overa;4694;-1,943031;37,38937619
Almería;Huércal-Overa;4964;-1,943031;37,38937619
Almería;Íllar;4431;-2,63886001;36,9849617
Almería;Instinción;4430;-2,65979091;36,99319077
Almería;Laroya;4868;-2,3320851;37,29604768
Almería;Láujar de Andarax;4470;-2,88903331;36,99456726
Almería;Líjar;4859;-2,21999131;37,29501881
Almería;Lubrín;4271;-2,06592032;37,21648353
Almería;Lucainena de las Torres;4114;-2,2011865;37,0402677
Almería;Lucainena de las Torres;4210;-2,2011865;37,0402677
Almería;Lucainena de las Torres;4211;-2,2011865;37,0402677
Almería;Lúcar;4877;-2,42494356;37,40081642
Almería;Lúcar;4887;-2,42494356;37,40081642
Almería;Macael;4867;-2,30432229;37,33233031
Almería;María;4838;-2,16479793;37,7115544
Almería;María;4839;-2,16479793;37,7115544
Almería;Mojácar;4638;-1,85016798;37,14008707
Almería;Mojácar;4639;-1,85016798;37,14008707
Almería;Nacimiento;4540;-2,64792293;37,10502345
Almería;Níjar;4100;-2,20611069;36,96580749
Almería;Níjar;4110;-2,20611069;36,96580749
Almería;Níjar;4113;-2,20611069;36,96580749
Almería;Níjar;4114;-2,20611069;36,96580749
Almería;Níjar;4115;-2,20611069;36,96580749
Almería;Níjar;4116;-2,20611069;36,96580749
Almería;Níjar;4117;-2,20611069;36,96580749
Almería;Níjar;4118;-2,20611069;36,96580749
Almería;Níjar;4119;-2,20611069;36,96580749
Almería;Níjar;4147;-2,20611069;36,96580749
Almería;Níjar;4149;-2,20611069;36,96580749
Almería;Níjar;4151;-2,20611069;36,96580749
Almería;Níjar;4188;-2,20611069;36,96580749
Almería;Ohanes;4459;-2,74552024;37,03829786
Almería;Olula de Castro;4212;-2,47387144;37,17517469
Almería;Olula del Río;4860;-2,29735506;37,3531739
Almería;Oria;4640;-2,29602131;37,48360163
Almería;Oria;4810;-2,29602131;37,48360163
Almería;Oria;4811;-2,29602131;37,48360163
Almería;Oria;4813;-2,29602131;37,48360163
Almería;Oria;4899;-2,29602131;37,48360163
Almería;Padules;4458;-2,77409853;36,99862987
Almería;Partaloa;4810;-2,2262643;37,40605456
Almería;Paterna del Río;4479;-2,95313089;37,02162718
Almería;Paterna del Río;4779;-2,95313089;37,02162718
Almería;Pechina;4250;-2,44105175;36,91567505
Almería;Pechina;4259;-2,44105175;36,91567505
Almería;Pulpí;4640;-1,745159;37,41211031
Almería;Pulpí;4647;-1,745159;37,41211031
Almería;Pulpí;4648;-1,745159;37,41211031
Almería;Pulpí;4649;-1,745159;37,41211031
Almería;Purchena;4870;-2,36166335;37,34731041
Almería;Rágol;4440;-2,68123514;36,9953238
Almería;Rioja;4260;-2,46389912;36,94267969
Almería;Roquetas de Mar;4720;-2,6150576;36,76467854
Almería;Roquetas de Mar;4740;-2,6150576;36,76467854
Almería;Roquetas de Mar;4741;-2,6150576;36,76467854
Almería;Roquetas de Mar;4743;-2,6150576;36,76467854
Almería;Santa Cruz de Marchena;4568;-2,60298289;37,01700109
Almería;Santa Fe de Mondújar;4420;-2,5313124;36,97425446
Almería;Senés;4213;-2,34726177;37,20447008
Almería;Serón;4890;-2,50991257;37,34295293
Almería;Serón;4897;-2,50991257;37,34295293
Almería;Serón;4898;-2,50991257;37,34295293
Almería;Serón;4899;-2,50991257;37,34295293
Almería;Sierro;4878;-2,39864285;37,32144567
Almería;Somontín;4877;-2,38745675;37,39094721
Almería;Sorbas;4149;-2,124113;37,09821538
Almería;Sorbas;4248;-2,124113;37,09821538
Almería;Sorbas;4270;-2,124113;37,09821538
Almería;Sorbas;4271;-2,124113;37,09821538
Almería;Sorbas;4277;-2,124113;37,09821538
Almería;Sorbas;4278;-2,124113;37,09821538
Almería;Sorbas;4279;-2,124113;37,09821538
Almería;Sorbas;4289;-2,124113;37,09821538
Almería;Suflí;4878;-2,39014365;37,33823085
Almería;Tabernas;4200;-2,39150625;37,04984427
Almería;Tabernas;4211;-2,39150625;37,04984427
Almería;Taberno;4661;-2,07770837;37,46930863
Almería;Taberno;4692;-2,07770837;37,46930863
Almería;Tahal;4275;-2,28473564;37,22770702
Almería;Tahal;4279;-2,28473564;37,22770702
Almería;Terque;4569;-2,5960885;36,98374179
Almería;Terque;4659;-2,5960885;36,98374179
Almería;Tíjola;4275;-2,43885542;37,34438543
Almería;Tíjola;4880;-2,43885542;37,34438543
Almería;Tíjola;4887;-2,43885542;37,34438543
Almería;Tíjola;4889;-2,43885542;37,34438543
Almería;Turre;4639;-1,89426392;37,15286446
Almería;Turrillas;4211;-2,26512269;37,0299004
Almería;Uleila del Campo;4274;-2,2035137;37,18525562
Almería;Uleila del Campo;4279;-2,2035137;37,18525562
Almería;Urrácal;4879;-2,36518023;37,39750865
Almería;Velefique;4212;-2,40192493;37,19492499
Almería;Vélez-Blanco;4829;-2,09608111;37,69085853
Almería;Vélez-Blanco;4830;-2,09608111;37,69085853
Almería;Vélez-Blanco;4839;-2,09608111;37,69085853
Almería;Vélez-Rubio;4820;-2,07415558;37,64799415
Almería;Vélez-Rubio;4826;-2,07415558;37,64799415
Almería;Vélez-Rubio;4827;-2,07415558;37,64799415
Almería;Vélez-Rubio;4828;-2,07415558;37,64799415
Almería;Vélez-Rubio;4829;-2,07415558;37,64799415
Almería;Vera;4620;-1,86877507;37,24675325
Almería;Viator;4240;-2,42781271;36,88906423
Almería;Vícar;4727;-2,64392746;36,83084658
Almería;Vícar;4738;-2,64392746;36,83084658
Almería;Zurgena;4650;-2,03993235;37,34234106
Almería;Zurgena;4661;-2,03993235;37,34234106
Almería;Zurgena;4662;-2,03993235;37,34234106
Almería;Las Tres Villas;4530;-2,71216116;37,13516947
Almería;Las Tres Villas;4532;-2,71216116;37,13516947
Almería;El Ejido;4700;-2,81490838;36,77576137
Almería;El Ejido;4710;-2,81490838;36,77576137
Almería;El Ejido;4711;-2,81490838;36,77576137
Almería;El Ejido;4712;-2,81490838;36,77576137
Almería;El Ejido;4715;-2,81490838;36,77576137
Almería;El Ejido;4716;-2,81490838;36,77576137
Almería;La Mojonera;4745;-2,68308803;36,75456705
Almería;La Mojonera;4746;-2,68308803;36,75456705
Ávila;Adanero;5296;-4,60377542;40,94423557
Ávila;La Adrada;5430;-4,63746033;40,30136381
Ávila;Albornos;5358;-4,88627099;40,83545261
Ávila;Aldeanueva de Santa Cruz;5580;-5,41959204;40,38196006
Ávila;Aldeaseca;5212;-4,81751947;41,04920154
Ávila;La Aldehuela;5593;-5,40842904;40,40948687
Ávila;Amavida;5560;-5,06123239;40,57148196
Ávila;El Arenal;5416;-5,08685361;40,26521196
Ávila;Arenas de San Pedro;5400;-5,0911461;40,20868842
Ávila;Arenas de San Pedro;5418;-5,0911461;40,20868842
Ávila;Arevalillo;5153;-5,37199751;40,58706309
Ávila;Arévalo;5200;-4,71892472;41,06550483
Ávila;Aveinte;5340;-4,83760071;40,78314581
Ávila;Aveinte;5357;-4,83760071;40,78314581
Ávila;Avellaneda;5580;-5,38806013;40,38865969
Ávila;Ávila;5001;-4,69771277;40,65586958
Ávila;Ávila;5002;-4,69771277;40,65586958
Ávila;Ávila;5003;-4,69771277;40,65586958
Ávila;Ávila;5004;-4,69771277;40,65586958
Ávila;Ávila;5005;-4,69771277;40,65586958
Ávila;Ávila;5160;-4,69771277;40,65586958
Ávila;Ávila;5194;-4,69771277;40,65586958
Ávila;Ávila;5195;-4,69771277;40,65586958
Ávila;Ávila;5197;-4,69771277;40,65586958
Ávila;El Barco de Ávila;5600;-5,52704093;40,35576349
Ávila;El Barraco;5110;-4,64114216;40,47607893
Ávila;El Barraco;5278;-4,64114216;40,47607893
Ávila;Barromán;5229;-4,93135736;41,06568002
Ávila;Becedas;5610;-5,63456079;40,40515651
Ávila;Becedas;5694;-5,63456079;40,40515651
Ávila;Becedillas;5153;-5,33091124;40,53862676
Ávila;Bercial de Zapardiel;5229;-4,97072941;41,04621476
Ávila;Las Berlanas;5162;-4,76116873;40,80356051
Ávila;Bernuy-Zapardiel;5211;-4,94334789;40,97602472
Ávila;Berrocalejo de Aragona;5194;-4,5922361;40,69953051
Ávila;Blascomillán;5146;-5,08872691;40,8016527
Ávila;Blascomillán;5380;-5,08872691;40,8016527
Ávila;Blasconuño de Matacabras;5299;-4,98988245;41,12387142
Ávila;Blascosancho;5290;-4,63734676;40,87824933
Ávila;El Bohodón;5165;-4,72983798;40,91626371
Ávila;Bohoyo;5630;-5,44265278;40,31665496
Ávila;Bohoyo;5690;-5,44265278;40,31665496
Ávila;Bonilla de la Sierra;5514;-5,26499051;40,53083069
Ávila;Bonilla de la Sierra;5570;-5,26499051;40,53083069
Ávila;Brabos;5357;-4,93950653;40,78034277
Ávila;Bularros;5140;-4,86504123;40,72400997
Ávila;Bularros;5340;-4,86504123;40,72400997
Ávila;Burgohondo;5113;-4,78592781;40,41614328
Ávila;Burgohondo;5513;-4,78592781;40,41614328
Ávila;Cabezas de Alambre;5217;-4,84057883;40,94315804
Ávila;Cabezas del Pozo;5211;-4,95481242;41,00123218
Ávila;Cabezas del Villar;5148;-5,21188659;40,71627838
Ávila;Cabizuela;5165;-4,80129441;40,90118972
Ávila;Canales;5212;-4,90117313;41,00396705
Ávila;Candeleda;548;-5,23914852;40,15248281
Ávila;Candeleda;5480;-5,23914852;40,15248281
Ávila;Candeleda;5489;-5,23914852;40,15248281
Ávila;Cantiveros;5211;-4,95618555;40,95192842
Ávila;Cardeñosa;5320;-4,74363401;40,74228434
Ávila;La Carrera;5620;-5,55514674;40,34733577
Ávila;Casas del Puerto;5571;-5,19835696;40,52856873
Ávila;Casasola;5140;-4,82825364;40,66685716
Ávila;Casavieja;5450;-4,7658077;40,27929676
Ávila;Casillas;5428;-4,57233428;40,32320357
Ávila;Casillas;5429;-4,57233428;40,32320357
Ávila;Castellanos de Zapardiel;5229;-4,90890242;41,08471768
Ávila;Cebreros;5260;-4,46439928;40,45477868
Ávila;Cepeda la Mora;5132;-5,04919741;40,45915722
Ávila;Cillán;5149;-4,97799497;40,70436552
Ávila;Cisla;5211;-5,01322747;40,96529531
Ávila;La Colilla;5192;-4,76650196;40,64673944
Ávila;Collado de Contreras;5309;-4,93002136;40,8877304
Ávila;Collado del Mirón;5153;-5,35355748;40,55448986
Ávila;Constanzana;5217;-4,87406351;40,93842104
Ávila;Crespos;5300;-4,96994627;40,87320139
Ávila;Crespos;5309;-4,96994627;40,87320139
